date,Revenues,Income,Taxes,Income tax,Profit tax,Value added tax,Excise duty,Import tax,Other taxes,Grants,Other revenues,interest,Dividends,Rent,Sale of goods and services,Sanctions (fines and penalties),Voluntary transfers other than grants,Decrease in non-financial assets,Fixed assets,Inventories,Valuables,Non-produced assets,Decrease in financial assets,Loans,Shares and other equity,Increase in liabilities,Domestic,Foreign,Expenditure,Compensation of employees,Goods and services,Interest,Subsidies,Social security,Other expenses,Increase in non-financial assets,Increase in financial assets,Decrease in liabilities,State budget balance,From domestic products,From imported products,is_weekend,is_holiday
2024-07-23,12016793.95,10807562.13,9125357.99,3526050.4,126721.52,24328853.5,4988429.98,493239.05,-24337936.46,2814213.8,1249808.34,0.0,0.0,0.0,130887.64,537524.48,581396.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1209231.82,0.0,1209231.82,58240793.99,8744365.47,8521128.01,0.0,21875102.34,1409259.74,6631770.99,5481596.4,0.0,3195753.04,2017339018.82,10404908.48,18912375.0,0,0
2024-07-24,21006835.76,12585325.06,6699097.23,1976191.26,1761451.8,15516150.7,5388947.19,438310.62,-18381954.34,9374726.58,5320340.48,3084219.18,0.0,2.86,97111.25,587003.2,1552003.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8421510.7,0.0,8421510.7,88026780.44,13846365.88,9166415.35,517360.85,2469024.28,9425045.34,11669183.11,25178567.24,0.0,6945979.16,1950320835.24,3497871.7399999998,17407226.15,0,0
2024-07-25,109364920.5,18902777.21,13125356.75,2779876.78,458908.74,10149911.05,1717161.77,161287.45,-2141789.04,4435049.46,5255666.0,3995419.44,0.0,0.0,134455.25,437623.16,688168.15,0.0,0.0,0.0,0.0,0.0,3526957.72,3526957.72,0.0,86935185.57,83337541.26,3597644.31,107580755.89,28798393.35,11988745.37,22945677.96,1767323.91,12638616.28,2059283.66,23469420.36,0.0,0.0,1952105392.05,4645619.28,7221453.54,0,0
2024-07-26,21975947.8,16802219.34,15072138.43,1768114.88,539768.13,15116629.55,244181.88,185512.11,-2782068.12,7834617.9399999995,1402815.89,4166.49,0.0,810.34,232350.53,576643.02,588845.51,2170.0,2170.0,0.0,0.0,0.0,0.0,0.0,0.0,5171558.46,0.0,5171558.46,109630070.92,4211684.41,9660072.65,0.0,5674206.23,14020037.25,4457798.28,64098919.18,0.0,0.0,1864453033.93,9890296.680000002,5470514.75,0,0
2024-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1864453033.93,0.0,0.0,1,0
2024-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1864453033.93,0.0,0.0,1,0
2024-07-29,81840642.28,7628613.98,3202416.38,1470069.25,683917.17,48100294.0,19861775.71,1398317.05,-68311935.8,3425505.59,4126382.37,1028669.87,0.0,4683.25,171471.55,1173480.78,1748076.92,26460.0,0.0,0.0,0.0,26460.0,6905353.9,6905353.9,0.0,67280214.4,-8029652.47,75309866.87,149933628.41,1004788.9,4524188.45,108326135.53,5518352.88,1937360.27,1814606.83,11610675.09,0.0,12071830.1,1796361088.45,4538569.34,63423500.370000005,0,0
2024-07-30,46165430.21,45352904.59,42653335.43,1663429.22,739439.85,19809428.37,7335399.32,582951.13,12522681.54,8015045.7299999995,2515065.11,0.0,0.0,0.0,152718.34,1179085.83,1183260.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812525.62,0.0,812525.62,36014766.82,5013818.9,5640424.84,0.0,620389.53,1563235.5,2511804.19,12830552.18,4000.0,0.0,1806512421.84,2404131.17,24740696.52,0,0
2024-07-31,49343312.25,46767846.61,39211878.47,1497772.05,438215.89,17300339.32,3432098.87,561292.88,15982159.46,8249772.220000001,6564375.45,3086712.33,0.0,1673587.98,206433.29,566112.72,1031529.13,235867.5,0.0,0.0,0.0,235867.5,3470.0,3470.0,0.0,2336128.14,0.0,2336128.14,53757247.19,2120989.08,6357564.04,0.0,3506626.5,19802911.88,2303594.94,12407381.22,0.0,0.0,1802099781.63,2468147.9099999997,18264290.28,0,0
2024-08-01,61609598.48,55684429.32,53958312.5,1053417.6,233327.41,9866749.55,1788057.24,182101.42,40834659.28,2751303.74,1473855.08,64272.02,0.0,97.35,73085.22,475435.18,860965.31,0.0,0.0,0.0,0.0,0.0,5244483.28,5244483.28,0.0,680685.88,0.0,680685.88,193455638.31,1304477.27,4341380.28,0.0,1164832.57,174692649.45,1132317.07,8320939.67,0.0,0.0,1670255012.22,2220640.44,9434166.35,0,0
2024-08-02,62592134.14,61828747.14,58629273.56,431255.74,116220.83,5168520.67,311548.3,81290.56,52520437.46,12832412.43,3107716.9,17689.76,0.0,1125.38,380600.3,1811402.75,896898.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763387.0,0.0,763387.0,67189501.27,1430219.13,4980973.91,0.0,2816483.7,2079583.76,1514081.41,41621406.46,6097.15,0.0,1665658290.6,-27809.14,5507878.11,0,0
2024-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1665658290.6,0.0,0.0,1,0
2024-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1665658290.6,0.0,0.0,1,0
2024-08-05,84196855.6,76941892.28,73157118.71,1753751.81,284230.96,47478644.18,13043223.35,1141816.49,9455451.92,1393787.79,3680866.08,1491901.08,0.0,0.0,219084.64,1052545.36,917335.0,0.0,0.0,0.0,0.0,0.0,2647835.43,2647835.43,0.0,4607127.89,-105052.03,4712179.92,93340259.74,8945066.3,14831875.03,5789374.91,986739.72,31154017.11,1100058.62,29243247.75,0.0,0.0,1656516333.66,1129816.52,59392051.01,0,0
2024-08-06,62237193.58,56920605.18,52280323.4,1756535.85,144594.33,18454840.25,4181315.47,473232.35,27269805.15,3070882.5700000003,4188160.33,0.0,0.0,64394.35,1652152.89,603963.27,1867649.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5316588.4,0.0,5316588.4,139302657.25,418340.33,9670133.26,7029848.3,13041166.51,91348429.95,1565720.22,13610257.56,0.0,0.0,1579451440.59,4090023.4099999997,18546132.310000002,0,0
2024-08-07,54714178.49,53827872.69,43055050.59,736347.56,146131.05,13666905.79,3476850.73,403886.81,24624928.65,2308496.91,10514982.19,2540395.89,0.0,1076.25,6739746.98,586231.33,647531.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886305.8,0.0,886305.8,38998909.61,116720.35,13397352.19,187547.37,1132195.57,10149762.63,6303429.6,4999114.54,0.0,662130.36,1595167926.98,1878128.3499999999,15265628.17,0,0
2024-08-08,69878721.72,46636009.47,43251051.54,1772846.87,325346.31,8860242.94,1419544.17,103057.98,30770013.27,3234892.66,2477974.76,188038.14,0.0,50.0,160834.85,495340.45,1633711.32,0.0,0.0,0.0,0.0,0.0,678159.45,678159.45,0.0,22564552.8,22300221.32,264331.48,129237482.65,147351.02,5762651.06,44730591.35,2018460.13,7874158.79,1875863.57,7619849.2,0.0,56880648.04,1535809453.02,1494863.1,8784924.01,0,0
2024-08-09,70293583.05,69649923.24,66830474.13,635674.22,121352.97,6117980.54,131874.78,25507.26,59798084.36,2951452.8,2301714.09,0.0,0.0,0.0,634457.13,570718.91,1096538.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643659.81,0.0,643659.81,85154884.68,153717.34,12769354.35,0.0,1669388.82,57375688.31,1299638.86,9395901.78,57477.44,0.0,1520949509.42,1368153.74,4881701.58,0,0
2024-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520949509.42,0.0,0.0,1,0
2024-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520949509.42,0.0,0.0,1,0
2024-08-12,73563901.22,73496014.34,65455416.7,1496774.36,235197.61,45111416.52,18560808.99,1470336.82,-1419117.6,4350226.46,7997102.18,400.65,0.0,123576.5,209587.75,1101170.83,6562366.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67886.88,0.0,67886.88,115308459.23,156679.26,8253180.87,11935701.79,414542.79,78964472.04,645775.97,10631375.51,0.0,0.0,1479206387.41,-1487177.8900000001,65159403.400000006,0,0
2024-08-13,66544265.17,63831169.4,62291768.16,794966.57,293978.17,14286698.87,7552899.9,336144.66,39027079.99,3568877.42,1159831.67,0.0,0.0,33.0,206555.92,646930.48,306312.27,441.0,441.0,0.0,0.0,0.0,0.0,0.0,0.0,2712654.77,0.0,2712654.77,30954021.4,76915.53,13482185.73,0.0,403640.96,2621669.05,1598169.71,9582132.57,0.0,0.0,1514797102.78,2206728.2399999998,19632870.53,0,0
2024-08-14,106813175.33,106053248.0,100901450.37,682823.5,-61318.13,16257858.37,9852195.14,525101.39,73644790.1,2733211.9699999997,5022720.33,3069912.35,0.0,5888.01,232120.96,483890.47,1230908.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759927.33,0.0,759927.33,28220510.94,19306.97,4745233.19,0.0,275169.74,2788627.61,785320.1,17002718.66,0.0,0.0,1593390425.17,960568.9,25149484.61,0,0
2024-08-15,406891201.78,359772681.0,357778727.37,526783069.43,126495711.62,151369995.39,18195780.99,-32598.19,-465033243.87,5672500.98,1898304.85,254927.25,0.0,956.25,234050.68,513789.55,894581.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47118520.78,45898663.66,1219857.12,146049198.97,323857.99,5044654.41,8520444.81,2445375.86,79802968.97,5469977.8,22761310.17,0.0,16103756.76,1854232992.98,163294348.91,6271427.47,0,0
2024-08-16,148875739.45,148379399.06,145230434.41,11370630.17,5388351.35,52846057.49,2831102.17,75073.11,72719220.12,14004154.520000001,2985039.02,1502833.37,0.0,1378.5,120326.81,520867.72,839632.62,1781.5,1781.5,0.0,0.0,0.0,0.0,0.0,0.0,494558.89,0.0,494558.89,32035151.05,191880.75,3932023.3,0.0,1268126.26,3096994.15,1776181.72,7929715.98,0.0,0.0,1971102488.74,47738364.52,7938795.140000001,0,0
2024-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1971102488.74,0.0,0.0,1,0
2024-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1971102488.74,0.0,0.0,1,0
2024-08-19,73583933.77,73369820.28,70690178.88,4409758.59,2643639.29,59573877.12,19321113.47,1576329.48,-16834539.07,5532423.82,2609819.74,397696.28,0.0,74.7,144693.54,1055295.24,1012059.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214113.49,-34362.52,248476.01,27241465.69,14776.22,5004986.0,1840637.48,7775094.88,2272446.86,783925.85,4086996.24,0.0,0.0,2017445481.02,17881933.54,61013057.05,0,0
2024-08-20,81885961.56,66559063.36,58299154.53,3443437.44,1089413.8,18765110.27,4102845.92,499372.17,30398974.93,6106269.35,7697932.48,6537143.26,0.0,656.05,101758.28,579500.44,478874.45,10143.0,287.0,0.0,0.0,9856.0,12429458.28,12429458.28,0.0,2887296.92,0.0,2887296.92,92265577.57,37192366.58,11890735.18,0.0,3948042.65,7098317.22,7258329.51,16779723.24,2553770.19,0.0,2007066374.01,3950943.7,18917012.49,0,0
2024-08-21,70608288.88,70469793.44,63958854.76,3274958.23,2441031.41,21677820.81,2303390.86,625697.89,33635937.56,13432258.54,6412822.65,3077698.63,0.0,221.25,181097.38,1837310.49,1316494.9,1918.0,1918.0,0.0,0.0,0.0,0.0,0.0,0.0,136577.44,0.0,136577.44,142036699.39,80435560.23,10122841.08,0.0,1078159.78,5138306.7,5849828.54,26077860.55,0.0,0.0,1935639030.21,5934529.38,18046682.29,0,0
2024-08-22,92803712.91,15042849.92,13441583.44,12594672.28,846321.13,10867249.96,2128503.04,271019.89,-13266182.86,3657659.7800000003,1272006.01,0.0,0.0,30.0,168825.83,591512.07,511638.11,175.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,77760687.99,72530035.38,5230652.61,51211227.48,4441566.64,5040792.23,5388084.59,8116155.34,11558085.77,1734173.31,7226703.05,0.0,4377267.24,1977233273.9,2826787.94,10168965.06,0,0
2024-08-23,79029732.14,78681913.08,75739586.95,3068244.25,913634.01,14491691.36,402859.76,133047.57,56730110.0,4185089.96,1957564.97,0.0,0.0,3250.84,159588.28,481989.37,1312736.48,1575.0,1575.0,0.0,0.0,0.0,0.0,0.0,0.0,346244.06,0.0,346244.06,106765020.14,53729515.55,11529053.69,0.0,1950039.69,5590971.73,482718.43,30282392.25,0.0,0.0,1949499954.9,7995183.33,6899367.79,0,0
2024-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1949499954.9,0.0,0.0,1,0
2024-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1949499954.9,0.0,0.0,1,0
2024-08-26,64750481.09,62491693.34,58709698.97,4600668.2,1080498.63,53103937.62,36737301.01,1419817.3,-38232523.79,3842556.44,3262650.93,745422.74,0.0,706.46,100807.61,1087544.12,1328170.0,550.67,550.67,0.0,0.0,0.0,1466824.6,1466824.6,0.0,791412.48,0.0,791412.48,46410081.69,6607724.24,4695845.93,0.0,11819461.58,11348426.83,1013998.51,7601411.6,0.0,0.0,1967843295.78,3946419.4,85894819.22999999,0,0
2024-08-27,48637361.74,48615446.07,38915215.96,2035090.31,458639.58,19800184.99,4901178.98,543040.27,11177081.83,7267489.63,9321263.12,0.0,0.0,1970101.45,155626.5,6129800.16,1065735.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21915.67,0.0,21915.67,88440065.1,2036146.81,13326915.01,483883.99,9298437.32,28643430.66,2965994.95,14673428.09,0.0,10123305.63,1928042072.42,5264101.720000001,19437262.25,0,0
2024-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1928042072.42,0.0,0.0,0,1
2024-08-29,183759252.82,36549105.51,20882393.27,1041770.16,1488630.5,25164580.97,10810132.26,700134.68,-18322855.3,7015047.35,14779275.64,2873105.48,0.0,982.96,155673.15,767314.49,10982199.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147210147.31,82997022.44,64213124.87,72806160.28,731779.23,4504274.09,25045439.4,477381.09,4988941.48,10231876.78,10582652.05,0.0,10116205.41,2038998778.61,2420048.73,33554664.5,0,0
2024-08-30,40286139.18,39818715.34,31356277.27,1190132.41,1097336.24,9900673.75,612604.94,181467.71,18374062.22,21146988.96,8213640.91,0.0,0.0,524981.2,5228779.89,570335.93,1889543.89,262327.5,0.0,0.0,0.0,262327.5,0.0,0.0,0.0,205096.34,0.0,205096.34,93870172.2,4758346.11,6026659.9,0.0,7274362.23,27011367.72,12782739.41,15118505.03,0.0,0.0,1985416532.39,2964099.55,7549179.14,0,0
2024-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1985416532.39,0.0,0.0,1,0
2024-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1985416532.39,0.0,0.0,1,0
2024-09-02,81436014.5,79071125.18,76408559.36,1765622.87,1459296.8,46474007.29,20677501.01,958077.24,5074054.15,2228494.75,2349234.32,72982.5,0.0,937.0,302845.01,925646.95,1046822.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2364889.32,0.0,2364889.32,211605826.97,987716.75,4342349.01,0.0,282591.89,137966016.74,43563093.78,22548895.55,0.0,0.0,1855248103.19,4453802.68,62697705.62,0,0
2024-09-03,53901168.16,52377330.53,50522726.92,482702.81,39434.82,24376257.13,13057113.39,704974.05,11862244.72,4300464.6,1627072.37,7566.67,0.0,0.0,404897.16,331580.55,883027.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1523837.63,0.0,1523837.63,33445220.63,95077.09,3668766.16,0.0,4849367.21,6216645.31,1804491.68,12727741.23,10198.59,0.0,1875705506.52,2596202.21,34837168.31,0,0
2024-09-04,50752529.14,49332741.95,44965943.85,99522.46,216348.54,19088327.4,5863722.71,500819.75,19197202.99,1703193.24,4196165.36,2622173.15,0.0,13121.5,171024.78,607099.38,782746.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1419787.19,0.0,1419787.19,32829861.2,186269.7,8052390.27,0.0,1121944.38,2723329.25,1765220.38,17448146.72,0.0,0.0,1893662035.11,1452919.7100000002,23499130.4,0,0
2024-09-05,76663285.6,67828531.79,65476576.96,2141113.47,117993.18,17635743.67,1516565.99,101294.4,43963866.25,3926456.99,1124061.36,172.39,0.0,288.29,182734.56,523416.0,417450.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8834753.81,4261274.53,4573479.28,179523379.44,9000761.55,8454950.96,1766146.93,962082.33,124744752.68,762160.43,31133961.04,0.0,0.0,1790802860.27,5407903.140000001,13744406.520000001,0,0
2024-09-06,86871105.08,72748885.06,70490817.39,843891.65,286780.29,8725195.6,604639.74,-75467.79,60105777.9,3641107.94,2030297.85,0.0,0.0,10.0,132260.28,675292.52,1222735.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14122220.02,0.0,14122220.02,51718770.72,181867.64,12076465.06,0.0,1304642.71,1450884.58,1346827.28,31944745.33,0.0,0.0,1825956432.54,1805194.24,7524641.1,0,0
2024-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1825956432.54,0.0,0.0,1,0
2024-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1825956432.54,0.0,0.0,1,0
2024-09-09,71185029.04,68272161.31,65580554.79,1144254.85,578297.57,45725817.95,23481170.82,1095396.06,-6444382.46,2370751.7,2496249.82,57203.98,0.0,7020.0,118966.91,1146489.73,1166569.2,0.0,0.0,0.0,0.0,0.0,758778.25,758778.25,0.0,2154089.48,0.0,2154089.48,69834652.01,100692.14,4428758.59,0.0,683408.26,58765766.81,2416594.07,1264037.14,0.0,0.0,1827307293.57,1952673.92,67254314.85,0,0
2024-09-10,54939017.02,54929227.79,53216197.68,610853.2,201296.71,19703345.63,8800659.11,437036.11,23463006.92,2754447.39,1242663.7,0.0,0.0,0.0,166120.79,538293.82,538249.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9789.23,0.0,9789.23,162720957.41,56811.53,8541235.25,45030625.85,5015529.42,2008295.82,6741250.02,12209216.77,0.0,80833911.77,1719531190.23,3062257.34,25441747.4,0,0
2024-09-11,51679068.58,51537521.55,47089618.45,607919.75,71755.37,17593785.07,3994334.5,317119.43,24504704.33,1831010.3599999999,4326570.9,3086712.33,0.0,10.0,178016.59,508289.58,553542.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141547.03,0.0,141547.03,28817801.9,57985.71,15958083.71,0.0,2772351.95,4567490.96,470961.03,3281250.38,0.0,0.0,1742392867.91,1687224.49,19900895.080000002,0,0
2024-09-12,87811665.87,58678871.83,56978287.07,481492.26,207569.43,9327282.14,5323037.4,474110.71,41164795.13,13614858.72,1226437.77,0.0,0.0,198.0,144179.81,524360.56,557699.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29132794.04,29035448.04,97346.0,111683111.54,151930.35,5707614.47,1801272.1,711850.85,71088413.25,1501041.74,17580277.05,0.0,0.0,1718523568.31,832932.58,13817386.96,0,0
2024-09-13,139914066.8,139758970.25,137111024.74,899037.63,304706.58,8160992.81,1927592.23,173855.56,125644839.93,2948388.25,2145192.92,1.4,0.0,5.1,327952.87,624107.94,1193125.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155096.55,0.0,155096.55,48126228.89,31806.04,4976057.73,0.0,554260.05,27827186.88,1357359.25,10933923.28,0.0,0.0,1810312697.57,1831917.21,8256667.83,0,0
2024-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1810312697.57,0.0,0.0,1,0
2024-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1810312697.57,0.0,0.0,1,0
2024-09-16,610951414.9,608221252.77,601747118.5,475391234.32,303236836.62,177884258.33,53038901.33,1287322.38,-409091434.48,3316832.6,6555327.5,4381184.64,0.0,478.4,329126.97,974076.73,870460.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2730162.13,0.0,2730162.13,35307999.3,247179.1,4135429.49,4042621.02,327386.02,9651279.23,1392231.47,2113847.14,0.0,10000000.0,2385956406.17,145228042.82999998,85695116.83,0,0
2024-09-17,121307447.03,121269431.01,119911907.13,15656817.94,7544803.61,64352211.86,10465153.61,533466.13,21359409.98,3630449.04,1222275.36,0.0,0.0,0.0,156187.17,496871.67,569216.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38016.02,0.0,38016.02,36105656.53,11472.82,3324641.85,500644.25,776294.69,8136504.43,1848478.23,10222201.94,5955264.0,1834953.8,2471167220.9,52886736.7,21930628.77,0,0
2024-09-18,47345153.69,46306214.06,41291726.02,7227212.0,909672.95,27436977.66,2955859.99,464040.87,2297962.55,1358394.7599999998,4783735.68,3100931.43,0.0,668396.5,110022.33,450430.69,453954.73,0.0,0.0,0.0,0.0,0.0,170963.24,170963.24,0.0,867976.39,0.0,867976.39,95058251.36,73532.43,3698645.65,0.0,-1056174.66,76042217.44,981431.69,14190956.41,0.0,0.0,2423454756.17,11639680.67,18753156.98,0,0
2024-09-19,89726131.58,14826678.47,13308294.3,2750468.29,595319.18,16905406.4,3042848.59,259659.14,-10245407.3,1161079.23,1288753.7,0.0,0.0,1075.62,141580.58,452457.27,693640.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74899453.11,74863338.23,36114.88,39924864.89,4191.37,6200413.84,0.0,1790941.43,7224448.39,3004588.9,20658251.2,110581.0,0.0,2473256432.86,8201208.069999999,11747046.920000002,0,0
2024-09-20,78607839.09,77884654.05,75177075.47,5103195.13,879648.43,12491160.75,3119645.42,-58886.46,53642312.2,15979467.5,2460957.99,150024.84,0.0,14643.63,308699.68,541755.53,1445834.31,0.0,0.0,0.0,0.0,0.0,477.0,477.0,0.0,722708.04,0.0,722708.04,176716865.28,116916887.36,19124136.94,0.0,1866223.16,6154355.88,1083667.15,15838747.88,0.0,0.0,2375148310.38,6647992.930000001,8962813.24,0,0
2024-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2375148310.38,0.0,0.0,1,0
2024-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2375148310.38,0.0,0.0,1,0
2024-09-23,39694451.27,37847121.76,34251467.65,2949379.31,-331039.89,48483210.51,30479200.84,1312395.66,-48641678.78,1986688.71,3371525.4,433967.17,0.0,0.0,191116.56,908219.17,1838222.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1847329.51,0.0,1847329.51,45779163.96,21601505.28,8174395.89,0.0,1795104.82,7144777.75,1830796.07,3470024.15,0.0,0.0,2369065317.69,7442944.92,71519466.42999999,0,0
2024-09-24,42018678.43,36034207.02,33986322.37,3148188.08,848010.37,18236510.34,7970986.57,564284.97,3218342.04,3645461.02,1551216.61,0.0,0.0,147.0,123125.64,663104.73,764839.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5984471.41,0.0,5984471.41,66182789.54,12630630.41,5472362.58,0.0,3362449.0,3534405.17,9533919.6,28500229.8,0.0,0.0,2344901499.58,1985509.96,24221986.95,0,0
